complex,adjustment,param_value,time,ATP
Complex V,0.2,30.186,1.49085684315906e-07,7.26591239678219e-06
Complex V,0.2,30.186,1.50743385006969e-07,2.07361020929295e-05
Complex V,0.2,30.186,1.52401085698032e-07,3.34040716406888e-05
Complex V,0.2,30.186,1.54058786389096e-07,4.52973788198584e-05
Complex V,0.2,30.186,1.55716487080159e-07,7.13187414363082e-05
Complex V,0.2,30.186,1.62714477828822e-07,9.36829383487473e-05
Complex V,0.2,30.186,1.69712468577485e-07,0.000112727733498662
Complex V,0.2,30.186,1.76710459326149e-07,0.000117829236042007
Complex V,0.2,30.186,1.99135547896264e-07,0.000122681112310774
Complex V,0.2,30.186,2.21560636466379e-07,0.000127292717015084
Complex V,0.2,30.186,2.43985725036494e-07,0.000131673131631587
Complex V,0.2,30.186,2.66410813606609e-07,0.000154354499040167
Complex V,0.2,30.186,3.12647403776984e-07,0.000170433530603579
Complex V,0.2,30.186,3.58883993947359e-07,0.00018134659974158
Complex V,0.2,30.186,4.05120584117734e-07,0.000188298547871839
Complex V,0.2,30.186,4.51357174288109e-07,0.000193486753115309
Complex V,0.2,30.186,4.97593764458484e-07,0.000192547274428282
Complex V,0.2,30.186,5.64618398960261e-07,0.000188150909073148
Complex V,0.2,30.186,6.31643033462038e-07,0.000181792537734461
Complex V,0.2,30.186,6.98667667963816e-07,0.000174351567571188
Complex V,0.2,30.186,7.65692302465593e-07,0.000160787011073421
Complex V,0.2,30.186,8.3271693696737e-07,0.00014736462131735
Complex V,0.2,30.186,9.02080602259131e-07,0.000134768019813546
Complex V,0.2,30.186,9.71444267550891e-07,0.000123147297951404
Complex V,0.2,30.186,1.04080793284265e-06,0.000112501788725541
Complex V,0.2,30.186,1.11017159813441e-06,9.97600212118296e-05
Complex V,0.2,30.186,1.17953526342617e-06,8.86049645928157e-05
Complex V,0.2,30.186,1.29275055143368e-06,8.55461042566141e-05
Complex V,0.2,30.186,1.40596583944119e-06,8.26080278805471e-05
Complex V,0.2,30.186,1.5191811274487e-06,7.97862963905413e-05
Complex V,0.2,30.186,1.63239641545621e-06,7.70771020284469e-05
Complex V,0.2,30.186,1.74561170346373e-06,7.44763949896675e-05
Complex V,0.2,30.186,1.99146385372603e-06,7.31788170263105e-05
Complex V,0.2,30.186,2.23731600398833e-06,7.19081311763496e-05
Complex V,0.2,30.186,2.48316815425064e-06,7.06638616846356e-05
Complex V,0.2,30.186,2.72902030451294e-06,6.94455034756475e-05
Complex V,0.2,30.186,2.97487245477525e-06,6.74545917007487e-05
Complex V,0.2,30.186,3.47955056656131e-06,6.55329283253919e-05
Complex V,0.2,30.186,3.98422867834737e-06,6.36781615646514e-05
Complex V,0.2,30.186,4.48890679013343e-06,6.18879743238129e-05
Complex V,0.2,30.186,4.99358490191949e-06,5.47318994127816e-05
Complex V,0.2,30.186,5.49826301370555e-06,4.86032130457329e-05
Complex V,0.2,30.186,6.82678126756533e-06,4.33605881285813e-05
Complex V,0.2,30.186,8.15529952142512e-06,4.19479788941696e-05
Complex V,0.2,30.186,9.48381777528491e-06,4.05986791198506e-05
Complex V,0.2,30.186,1.08123360291447e-05,3.93103292044945e-05
Complex V,0.2,30.186,1.21408542830045e-05,3.80804969829561e-05
Complex V,0.2,30.186,1.61119667558821e-05,3.70197544961404e-05
Complex V,0.2,30.186,1.73033004977454e-05,3.67102323044421e-05
Complex V,0.2,30.186,1.84946342396087e-05,3.64045704677744e-05
Complex V,0.2,30.186,1.9685967981472e-05,3.61027289653979e-05
Complex V,0.2,30.186,2.0043368104031e-05,3.58046650573707e-05
Complex V,0.2,30.186,2.040076822659e-05,3.49325084581815e-05
Complex V,0.2,30.186,2.06795158182553e-05,3.40926840477187e-05
Complex V,0.2,30.186,2.07631400957549e-05,3.32840300387412e-05
Complex V,0.2,30.186,2.08467643732544e-05,3.25053884017608e-05
Complex V,0.2,30.186,2.0930388650754e-05,3.10455281262066e-05
Complex V,0.2,30.186,2.09554759340039e-05,2.96910407797818e-05
Complex V,0.2,30.186,2.09805632172538e-05,2.843447032045e-05
Complex V,0.2,30.186,2.10056505005037e-05,2.7268723696731e-05
Complex V,0.2,30.186,2.10131766854786e-05,2.68963327542183e-05
Complex V,0.2,30.186,2.10207028704536e-05,2.65331544476556e-05
Complex V,0.2,30.186,2.10282290554286e-05,2.61789864191657e-05
Complex V,0.2,30.186,2.1030486910921e-05,2.5833623059388e-05
Complex V,0.2,30.186,2.10327447664135e-05,2.55301551740279e-05
Complex V,0.2,30.186,2.1035002621906e-05,2.52334917200388e-05
Complex V,0.2,30.186,2.10356799785538e-05,2.49434798387572e-05
Complex V,0.2,30.186,2.10363573352015e-05,2.46599704828482e-05
Complex V,0.2,30.186,2.10370346918493e-05,2.45893896269264e-05
Complex V,0.2,30.186,2.1037712048497e-05,2.45192107464196e-05
Complex V,0.2,30.186,2.10379152554913e-05,2.44494321438847e-05
Complex V,0.2,30.186,2.10381184624857e-05,2.43800518682166e-05
Complex V,0.2,30.186,2.103832166948e-05,2.43179484714813e-05
Complex V,0.2,30.186,2.10383826315783e-05,2.42561643307041e-05
Complex V,0.2,30.186,2.10384435936766e-05,2.41946978001895e-05
Complex V,0.2,30.186,2.10385045557749e-05,2.41335472470536e-05
Complex V,0.2,30.186,2.10385655178732e-05,2.39519691834461e-05
Complex V,0.2,30.186,2.10385838065027e-05,2.37731761665377e-05
Complex V,0.2,30.186,2.10386020951322e-05,2.35971267303666e-05
Complex V,0.2,30.186,2.10386203837616e-05,2.34237787288757e-05
Complex V,0.2,30.186,2.10386258703505e-05,2.29193808354471e-05
Complex V,0.2,30.186,2.10386313569393e-05,2.24378289260224e-05
Complex V,0.2,30.186,2.10386368435282e-05,2.19781191466268e-05
Complex V,0.2,30.186,2.1038642330117e-05,2.15392597271808e-05
Complex V,0.2,30.186,2.10386439760937e-05,2.1247651796756e-05
Complex V,0.2,30.186,2.10386444698867e-05,2.09652438173517e-05
Complex V,0.2,30.186,2.10386449636797e-05,2.06917447493015e-05
Complex V,0.2,30.186,2.10386454574727e-05,2.04268757024451e-05
Complex V,0.2,30.186,2.10386459512657e-05,2.02701960474365e-05
Complex V,0.2,30.186,2.10386460994036e-05,2.02562450140329e-05
Complex V,0.2,30.186,2.10386462475415e-05,2.02423180209177e-05
Complex V,0.25,37.7325,0,0
Complex V,0.25,37.7325,9.88731394267737e-08,4.09220016753508e-07
Complex V,0.25,37.7325,1.07771721975183e-07,8.17734400389018e-07
Complex V,0.25,37.7325,1.16670304523593e-07,1.22552937104602e-06
Complex V,0.25,37.7325,1.25568887072003e-07,1.81082569623169e-06
Complex V,0.25,37.7325,1.3149690323794e-07,2.39464478623089e-06
Complex V,0.25,37.7325,1.37424919403877e-07,2.97698057669892e-06
Complex V,0.25,37.7325,1.4131184104122e-07,4.41124379107674e-06
Complex V,0.25,37.7325,1.45198762678563e-07,5.83661945367802e-06
Complex V,0.25,37.7325,1.49085684315906e-07,7.25304633334362e-06
Complex V,0.25,37.7325,1.50743385006969e-07,2.06824823178747e-05
Complex V,0.25,37.7325,1.52401085698032e-07,3.33146236850601e-05
Complex V,0.25,37.7325,1.54058786389096e-07,4.51767270189414e-05
Complex V,0.25,37.7325,1.55716487080159e-07,7.01925281807809e-05
Complex V,0.25,37.7325,1.62714477828822e-07,9.183826860641e-05
Complex V,0.25,37.7325,1.69712468577485e-07,0.000110404948589667
Complex V,0.25,37.7325,1.76710459326149e-07,0.000126235576814025
Complex V,0.25,37.7325,1.99135547896264e-07,0.000151262687581509
Complex V,0.25,37.7325,2.21560636466379e-07,0.000168662816876271
Complex V,0.25,37.7325,2.43985725036494e-07,0.000180336275591782
Complex V,0.25,37.7325,2.66410813606609e-07,0.000187690846270637
Complex V,0.25,37.7325,3.12647403776984e-07,0.000191772263220875
Complex V,0.25,37.7325,3.58883993947359e-07,0.000193026115471047
Complex V,0.25,37.7325,4.05120584117734e-07,0.000189074080937208
Complex V,0.25,37.7325,4.51357174288109e-07,0.000182387645716612
Complex V,0.25,37.7325,4.97593764458484e-07,0.000174304898800059
Complex V,0.25,37.7325,5.64618398960261e-07,0.000165589392609996
Complex V,0.25,37.7325,6.31643033462038e-07,0.000151240287841388
Complex V,0.25,37.7325,6.98667667963816e-07,0.000137591806590797
Complex V,0.25,37.7325,7.65692302465593e-07,0.00012505252468288
Complex V,0.25,37.7325,8.3271693696737e-07,0.000113647713488496
Complex V,0.25,37.7325,9.02080602259131e-07,0.000103315109376635
Complex V,0.25,37.7325,9.71444267550891e-07,9.11902198947297e-05
Complex V,0.25,37.7325,1.04080793284265e-06,8.06633084886998e-05
Complex V,0.25,37.7325,1.11017159813441e-06,7.77892750978366e-05
Complex V,0.25,37.7325,1.17953526342617e-06,7.50352184969824e-05
Complex V,0.25,37.7325,1.29275055143368e-06,7.23962088107902e-05
Complex V,0.25,37.7325,1.40596583944119e-06,6.98678310746251e-05
Complex V,0.25,37.7325,1.5191811274487e-06,6.91302400018421e-05
Complex V,0.25,37.7325,1.63239641545621e-06,6.84020930364103e-05
Complex V,0.25,37.7325,1.74561170346373e-06,6.76832633738648e-05
Complex V,0.25,37.7325,1.99146385372603e-06,6.69736295350551e-05
Complex V,0.25,37.7325,2.23731600398833e-06,6.62730748818533e-05
Complex V,0.25,37.7325,2.48316815425064e-06,6.51584410655103e-05
Complex V,0.25,37.7325,2.72902030451294e-06,6.4066788142603e-05
Complex V,0.25,37.7325,2.97487245477525e-06,6.29976584796805e-05
Complex V,0.25,37.7325,3.47955056656131e-06,6.19505918236691e-05
Complex V,0.25,37.7325,3.98422867834737e-06,5.96574779325497e-05
Complex V,0.25,37.7325,4.48890679013343e-06,5.74701335797883e-05
Complex V,0.25,37.7325,4.99358490191949e-06,5.53838089668197e-05
Complex V,0.25,37.7325,5.49826301370555e-06,5.33938428817589e-05
Complex V,0.25,37.7325,6.82678126756533e-06,5.05129031453631e-05
Complex V,0.25,37.7325,8.15529952142512e-06,4.78343573890353e-05
Complex V,0.25,37.7325,9.48381777528491e-06,4.53436692271296e-05
Complex V,0.25,37.7325,1.08123360291447e-05,4.30275145233846e-05
Complex V,0.25,37.7325,1.21408542830045e-05,4.08736581925786e-05
Complex V,0.25,37.7325,1.61119667558821e-05,3.85971277828499e-05
Complex V,0.25,37.7325,1.73033004977454e-05,3.6501978590927e-05
Complex V,0.25,37.7325,1.84946342396087e-05,3.45737441545071e-05
Complex V,0.25,37.7325,1.9685967981472e-05,3.27991258065004e-05
Complex V,0.25,37.7325,2.0043368104031e-05,3.11658893945533e-05
Complex V,0.25,37.7325,2.040076822659e-05,3.06996830076981e-05
Complex V,0.25,37.7325,2.06795158182553e-05,3.02450080609123e-05
Complex V,0.25,37.7325,2.07631400957549e-05,2.98015766038706e-05
Complex V,0.25,37.7325,2.08467643732544e-05,2.93691040218179e-05
Complex V,0.25,37.7325,2.0930388650754e-05,2.89473166036878e-05
Complex V,0.25,37.7325,2.09554759340039e-05,2.87637793814984e-05
Complex V,0.25,37.7325,2.09805632172538e-05,2.85822578824659e-05
Complex V,0.25,37.7325,2.10056505005037e-05,2.84027347657069e-05
Complex V,0.25,37.7325,2.10131766854786e-05,2.82251902432471e-05
Complex V,0.25,37.7325,2.10207028704536e-05,2.7704135616627e-05
Complex V,0.25,37.7325,2.10282290554286e-05,2.72001154140488e-05
Complex V,0.25,37.7325,2.1030486910921e-05,2.67125896009624e-05
Complex V,0.25,37.7325,2.10327447664135e-05,2.62410178254282e-05
Complex V,0.25,37.7325,2.1035002621906e-05,2.50451307521854e-05
Complex V,0.25,37.7325,2.10356799785538e-05,2.39516355848867e-05
Complex V,0.25,37.7325,2.10363573352015e-05,2.29520143494285e-05
Complex V,0.25,37.7325,2.10370346918493e-05,2.20381977395572e-05
Complex V,0.25,37.7325,2.1037712048497e-05,2.14576425259327e-05
Complex V,0.25,37.7325,2.10379152554913e-05,2.09116708966861e-05
Complex V,0.25,37.7325,2.10381184624857e-05,2.03982173167959e-05
Complex V,0.25,37.7325,2.103832166948e-05,1.99153620848362e-05
Complex V,0.25,37.7325,2.10383826315783e-05,1.96393029674063e-05
Complex V,0.25,37.7325,2.10384435936766e-05,1.93741161989131e-05
Complex V,0.25,37.7325,2.10385045557749e-05,1.92958068442985e-05
Complex V,0.25,37.7325,2.10385655178732e-05,1.92184208871362e-05
Complex V,0.25,37.7325,2.10385838065027e-05,1.91418997138393e-05
Complex V,0.25,37.7325,2.10386020951322e-05,1.84437820735083e-05
Complex V,0.25,37.7325,2.10386203837616e-05,1.78153230664402e-05
Complex V,0.25,37.7325,2.10386258703505e-05,1.7250893229057e-05
Complex V,0.25,37.7325,2.10386313569393e-05,1.70714085561934e-05
Complex V,0.25,37.7325,2.10386368435282e-05,1.68987551651036e-05
Complex V,0.25,37.7325,2.1038642330117e-05,1.67323993178284e-05
Complex V,0.25,37.7325,2.10386439760937e-05,1.62281273135582e-05
Complex V,0.25,37.7325,2.10386444698867e-05,1.60840885730265e-05
Complex V,0.25,37.7325,2.10386449636797e-05,1.59455871817094e-05
Complex V,0.25,37.7325,2.10386454574727e-05,1.58121943428812e-05
Complex V,0.25,37.7325,2.10386459512657e-05,1.57342051830402e-05
Complex V,0.25,37.7325,2.10386460994036e-05,1.56576737037404e-05
Complex V,0.25,37.7325,2.10386462475415e-05,1.55827640243382e-05
Complex V,0.3,45.279,0,0
Complex V,0.3,45.279,9.88731394267737e-08,4.09220016753508e-07
Complex V,0.3,45.279,1.07771721975183e-07,8.17734400389018e-07
Complex V,0.3,45.279,1.16670304523593e-07,1.22552937104602e-06
Complex V,0.3,45.279,1.25568887072003e-07,1.81113687966649e-06
Complex V,0.3,45.279,1.3149690323794e-07,2.39526559494468e-06
Complex V,0.3,45.279,1.37424919403877e-07,2.97790943650591e-06
Complex V,0.3,45.279,1.4131184104122e-07,4.40801548586293e-06
Complex V,0.3,45.279,1.45198762678563e-07,5.82928511292368e-06
Complex V,0.3,45.279,1.49085684315906e-07,7.24165755838762e-06
Complex V,0.3,45.279,1.50743385006969e-07,2.06346907893047e-05
Complex V,0.3,45.279,1.52401085698032e-07,3.32348154141299e-05
Complex V,0.3,45.279,1.54058786389096e-07,4.50690208601622e-05
Complex V,0.3,45.279,1.55716487080159e-07,6.9337255734652e-05
Complex V,0.3,45.279,1.62714477828822e-07,9.0441366763886e-05
Complex V,0.3,45.279,1.69712468577485e-07,0.000108640235576278
Complex V,0.3,45.279,1.76710459326149e-07,0.000124245426521322
Complex V,0.3,45.279,1.99135547896264e-07,0.000145706630758682
Complex V,0.3,45.279,2.21560636466379e-07,0.000161863998886473
Complex V,0.3,45.279,2.43985725036494e-07,0.000173749549945755
Complex V,0.3,45.279,2.66410813606609e-07,0.000182220582454707
Complex V,0.3,45.279,3.12647403776984e-07,0.000191255544715403
Complex V,0.3,45.279,3.58883993947359e-07,0.000193519349852428
Complex V,0.3,45.279,4.05120584117734e-07,0.000191662576947537
Complex V,0.3,45.279,4.51357174288109e-07,0.0001872754012195
Complex V,0.3,45.279,4.97593764458484e-07,0.000181348407450165
Complex V,0.3,45.279,5.64618398960261e-07,0.000169397294455556
Complex V,0.3,45.279,6.31643033462038e-07,0.000156888020883523
Complex V,0.3,45.279,6.98667667963816e-07,0.000144768536409623
Complex V,0.3,45.279,7.65692302465593e-07,0.000133346303117448
Complex V,0.3,45.279,8.3271693696737e-07,0.000122713777090766
Complex V,0.3,45.279,9.02080602259131e-07,0.000109302809579232
Complex V,0.3,45.279,9.71444267550891e-07,9.74578114807522e-05
Complex V,0.3,45.279,1.04080793284265e-06,8.70487244830336e-05
Complex V,0.3,45.279,1.11017159813441e-06,7.79065777546492e-05
Complex V,0.3,45.279,1.17953526342617e-06,6.98752902719897e-05
Complex V,0.3,45.279,1.29275055143368e-06,6.66946474762202e-05
Complex V,0.3,45.279,1.40596583944119e-06,6.36896383513111e-05
Complex V,0.3,45.279,1.5191811274487e-06,6.08510034938647e-05
Complex V,0.3,45.279,1.63239641545621e-06,5.81693925072459e-05
Complex V,0.3,45.279,1.74561170346373e-06,5.56359308399746e-05
Complex V,0.3,45.279,1.99146385372603e-06,5.33872918445947e-05
Complex V,0.3,45.279,2.23731600398833e-06,5.1255317986023e-05
Complex V,0.3,45.279,2.48316815425064e-06,4.92339771693683e-05
Complex V,0.3,45.279,2.72902030451294e-06,4.73175313158547e-05
Complex V,0.3,45.279,2.97487245477525e-06,4.55005316091221e-05
Complex V,0.3,45.279,3.47955056656131e-06,4.37833801294502e-05
Complex V,0.3,45.279,3.98422867834737e-06,4.2154800369446e-05
Complex V,0.3,45.279,4.48890679013343e-06,4.06103900138907e-05
Complex V,0.3,45.279,4.99358490191949e-06,3.91458593174546e-05
Complex V,0.3,45.279,5.49826301370555e-06,3.7464829759316e-05
Complex V,0.3,45.279,6.82678126756533e-06,3.58890505563756e-05
Complex V,0.3,45.279,8.15529952142512e-06,3.44119643976599e-05
Complex V,0.3,45.279,9.48381777528491e-06,3.3027379417658e-05
Complex V,0.3,45.279,1.08123360291447e-05,3.20541182842237e-05
Complex V,0.3,45.279,1.21408542830045e-05,3.17712757821416e-05
Complex V,0.3,45.279,1.61119667558821e-05,3.1492456103047e-05
Complex V,0.3,45.279,1.73033004977454e-05,3.1217617611459e-05
Complex V,0.3,45.279,1.84946342396087e-05,3.0946711752028e-05
Complex V,0.3,45.279,1.9685967981472e-05,3.03782902942944e-05
Complex V,0.3,45.279,2.0043368104031e-05,2.98272988576969e-05
Complex V,0.3,45.279,2.040076822659e-05,2.92931160320526e-05
Complex V,0.3,45.279,2.06795158182553e-05,2.72255289972254e-05
Complex V,0.3,45.279,2.07631400957549e-05,2.66370343699322e-05
Complex V,0.3,45.279,2.08467643732544e-05,2.60728479274709e-05
Complex V,0.3,45.279,2.0930388650754e-05,2.55310357170238e-05
Complex V,0.3,45.279,2.09554759340039e-05,2.48979499492641e-05
Complex V,0.3,45.279,2.09805632172538e-05,2.42928358205974e-05
Complex V,0.3,45.279,2.10056505005037e-05,2.37160828884173e-05
Complex V,0.3,45.279,2.10131766854786e-05,2.31669468957309e-05
Complex V,0.3,45.279,2.10207028704536e-05,2.24802081891472e-05
Complex V,0.3,45.279,2.10282290554286e-05,2.22829398904721e-05
Complex V,0.3,45.279,2.1030486910921e-05,2.2089482145337e-05
Complex V,0.3,45.279,2.10327447664135e-05,2.18997661092519e-05
Complex V,0.3,45.279,2.1035002621906e-05,2.17137240733037e-05
Complex V,0.3,45.279,2.10356799785538e-05,2.16654340693279e-05
Complex V,0.3,45.279,2.10363573352015e-05,2.16173912910987e-05
Complex V,0.3,45.279,2.10370346918493e-05,2.15695947311852e-05
Complex V,0.3,45.279,2.1037712048497e-05,2.15220432799269e-05
Complex V,0.3,45.279,2.10379152554913e-05,2.10672961875045e-05
Complex V,0.3,45.279,2.10381184624857e-05,2.06345703707444e-05
Complex V,0.3,45.279,2.103832166948e-05,2.0223137523205e-05
Complex V,0.3,45.279,2.10383826315783e-05,1.97589946268498e-05
Complex V,0.3,45.279,2.10384435936766e-05,1.93219264664449e-05
Complex V,0.3,45.279,2.10385045557749e-05,1.91940655695302e-05
Complex V,0.3,45.279,2.10385655178732e-05,1.90686666944964e-05
Complex V,0.3,45.279,2.10385838065027e-05,1.89455694830458e-05
Complex V,0.3,45.279,2.10386020951322e-05,1.87217856774044e-05
Complex V,0.3,45.279,2.10386203837616e-05,1.85054513585829e-05
Complex V,0.3,45.279,2.10386258703505e-05,1.82963905245583e-05
Complex V,0.3,45.279,2.10386313569393e-05,1.74319200458345e-05
Complex V,0.3,45.279,2.10386368435282e-05,1.71975749687263e-05
Complex V,0.3,45.279,2.1038642330117e-05,1.69737915779265e-05
Complex V,0.3,45.279,2.10386439760937e-05,1.67601845074633e-05
Complex V,0.3,45.279,2.10386444698867e-05,1.65563284849821e-05
Complex V,0.3,45.279,2.10386449636797e-05,1.62965645876e-05
Complex V,0.3,45.279,2.10386454574727e-05,1.62735731566127e-05
Complex V,0.3,45.279,2.10386459512657e-05,1.62507532483745e-05
Complex V,0.3,45.279,2.10386460994036e-05,1.62280705055268e-05
Complex V,0.3,45.279,2.10386462475415e-05,1.62077642495439e-05
Complex V,0.35,52.8255,0,0
Complex V,0.35,52.8255,9.88731394267737e-08,4.09220016753508e-07
Complex V,0.35,52.8255,1.07771721975183e-07,8.17734400389018e-07
Complex V,0.35,52.8255,1.16670304523593e-07,1.22552937104602e-06
Complex V,0.35,52.8255,1.25568887072003e-07,1.81144799279125e-06
Complex V,0.35,52.8255,1.3149690323794e-07,2.39588626256911e-06
Complex V,0.35,52.8255,1.37424919403877e-07,2.97883808396678e-06
Complex V,0.35,52.8255,1.4131184104122e-07,4.40525145008625e-06
Complex V,0.35,52.8255,1.45198762678563e-07,5.82287367746553e-06
Complex V,0.35,52.8255,1.49085684315906e-07,7.23164442960773e-06
Complex V,0.35,52.8255,1.50743385006969e-07,2.05923299462872e-05
Complex V,0.35,52.8255,1.52401085698032e-07,3.31639933884453e-05
Complex V,0.35,52.8255,1.54058786389096e-07,4.4973388279331e-05
Complex V,0.35,52.8255,1.55716487080159e-07,5.10439958993855e-05
Complex V,0.35,52.8255,1.62714477828822e-07,5.69466319642275e-05
Complex V,0.35,52.8255,1.69712468577485e-07,6.26601049086453e-05
Complex V,0.35,52.8255,1.76710459326149e-07,6.81806111558295e-05
Complex V,0.35,52.8255,1.99135547896264e-07,7.51429012533683e-05
Complex V,0.35,52.8255,2.21560636466379e-07,8.17915734175294e-05
Complex V,0.35,52.8255,2.43985725036494e-07,8.81389210492967e-05
Complex V,0.35,52.8255,2.66410813606609e-07,9.41968440815631e-05
Complex V,0.35,52.8255,3.12647403776984e-07,0.000124544919639734
Complex V,0.35,52.8255,3.58883993947359e-07,0.000147347958609725
Complex V,0.35,52.8255,4.05120584117734e-07,0.000164104367835289
Complex V,0.35,52.8255,4.51357174288109e-07,0.000176093729739494
Complex V,0.35,52.8255,4.97593764458484e-07,0.000187720032815219
Complex V,0.35,52.8255,5.64618398960261e-07,0.000192748150101336
Complex V,0.35,52.8255,6.31643033462038e-07,0.000193470064699334
Complex V,0.35,52.8255,6.98667667963816e-07,0.00019135264397688
Complex V,0.35,52.8255,7.65692302465593e-07,0.00018736356770135
Complex V,0.35,52.8255,8.3271693696737e-07,0.000177500576915989
Complex V,0.35,52.8255,9.02080602259131e-07,0.000166242049432103
Complex V,0.35,52.8255,9.71444267550891e-07,0.000154839687274237
Complex V,0.35,52.8255,1.04080793284265e-06,0.000143790154194205
Complex V,0.35,52.8255,1.11017159813441e-06,0.000133300416785517
Complex V,0.35,52.8255,1.17953526342617e-06,0.000119335405039006
Complex V,0.35,52.8255,1.29275055143368e-06,0.000106866387548372
Complex V,0.35,52.8255,1.40596583944119e-06,9.5822240965558e-05
Complex V,0.35,52.8255,1.5191811274487e-06,9.27665465461649e-05
Complex V,0.35,52.8255,1.63239641545621e-06,8.98175378885688e-05
Complex V,0.35,52.8255,1.74561170346373e-06,8.69736595891096e-05
Complex V,0.35,52.8255,1.99146385372603e-06,8.42331466042853e-05
Complex V,0.35,52.8255,2.23731600398833e-06,8.15929243964805e-05
Complex V,0.35,52.8255,2.48316815425064e-06,8.00581078293035e-05
Complex V,0.35,52.8255,2.72902030451294e-06,7.85570161272735e-05
Complex V,0.35,52.8255,2.97487245477525e-06,7.70889964500164e-05
Complex V,0.35,52.8255,3.47955056656131e-06,7.56533752498127e-05
Complex V,0.35,52.8255,3.98422867834737e-06,7.4062006153645e-05
Complex V,0.35,52.8255,4.48890679013343e-06,7.25105063648947e-05
Complex V,0.35,52.8255,4.99358490191949e-06,7.09978981202738e-05
Complex V,0.35,52.8255,5.49826301370555e-06,6.95232202285222e-05
Complex V,0.35,52.8255,6.82678126756533e-06,6.84185134216476e-05
Complex V,0.35,52.8255,8.15529952142512e-06,6.7335101693959e-05
Complex V,0.35,52.8255,9.48381777528491e-06,6.62725773299905e-05
Complex V,0.35,52.8255,1.08123360291447e-05,6.52305428642031e-05
Complex V,0.35,52.8255,1.21408542830045e-05,6.45940057054338e-05
Complex V,0.35,52.8255,1.61119667558821e-05,6.39651149661358e-05
Complex V,0.35,52.8255,1.73033004977454e-05,6.37779301430282e-05
Complex V,0.35,52.8255,1.84946342396087e-05,6.35914221166578e-05
Complex V,0.35,52.8255,1.9685967981472e-05,6.34055889283741e-05
Complex V,0.35,52.8255,2.0043368104031e-05,6.32204284161104e-05
Complex V,0.35,52.8255,2.040076822659e-05,6.32172622778684e-05
Complex V,0.35,52.8255,2.06795158182553e-05,6.3214097089535e-05
Complex V,0.35,52.8255,2.07631400957549e-05,6.3210932215401e-05
Complex V,0.35,52.8255,2.08467643732544e-05,6.32014392330106e-05
Complex V,0.35,52.8255,2.0930388650754e-05,6.31919479992377e-05
Complex V,0.35,52.8255,2.09554759340039e-05,6.31824585307617e-05
Complex V,0.35,52.8255,2.09805632172538e-05,6.30877155952106e-05
Complex V,0.35,52.8255,2.10056505005037e-05,6.29931450740447e-05
Complex V,0.35,52.8255,2.10131766854786e-05,6.28987499191596e-05
Complex V,0.35,52.8255,2.10207028704536e-05,6.19696840925303e-05
Complex V,0.35,52.8255,2.10282290554286e-05,6.10572930201479e-05
Complex V,0.35,52.8255,2.1030486910921e-05,6.01615944644241e-05
Complex V,0.35,52.8255,2.10327447664135e-05,5.20023155072278e-05
Complex V,0.35,52.8255,2.1035002621906e-05,4.5210517977311e-05
Complex V,0.35,52.8255,2.10356799785538e-05,4.34204497542286e-05
Complex V,0.35,52.8255,2.10363573352015e-05,4.17268740735303e-05
Complex V,0.35,52.8255,2.10370346918493e-05,4.01249361654209e-05
Complex V,0.35,52.8255,2.1037712048497e-05,3.86100260546226e-05
Complex V,0.35,52.8255,2.10379152554913e-05,3.71216781207731e-05
Complex V,0.35,52.8255,2.10381184624857e-05,3.57175219592872e-05
Complex V,0.35,52.8255,2.103832166948e-05,3.43928037029667e-05
Complex V,0.35,52.8255,2.10383826315783e-05,3.31430255990695e-05
Complex V,0.35,52.8255,2.10384435936766e-05,3.17123701336958e-05
Complex V,0.35,52.8255,2.10385045557749e-05,3.03802370073892e-05
Complex V,0.35,52.8255,2.10385655178732e-05,2.91396154062818e-05
Complex V,0.35,52.8255,2.10385838065027e-05,2.7984101914316e-05
Complex V,0.35,52.8255,2.10386020951322e-05,2.69078460685909e-05
Complex V,0.35,52.8255,2.10386203837616e-05,2.6712004793261e-05
Complex V,0.35,52.8255,2.10386258703505e-05,2.65187028730025e-05
Complex V,0.35,52.8255,2.10386313569393e-05,2.63279643188199e-05
Complex V,0.35,52.8255,2.10386368435282e-05,2.61397783393976e-05
Complex V,0.35,52.8255,2.1038642330117e-05,2.56680072100177e-05
Complex V,0.35,52.8255,2.10386439760937e-05,2.52123316596318e-05
Complex V,0.35,52.8255,2.10386444698867e-05,2.47721901285138e-05
Complex V,0.35,52.8255,2.10386449636797e-05,2.41683828796065e-05
Complex V,0.35,52.8255,2.10386454574727e-05,2.35935860985119e-05
Complex V,0.35,52.8255,2.10386459512657e-05,2.34246619016613e-05
Complex V,0.35,52.8255,2.10386460994036e-05,2.3258408464953e-05
Complex V,0.35,52.8255,2.10386462475415e-05,2.3094662013868e-05
Complex V,0.4,60.372,0,0
Complex V,0.4,60.372,9.88731394267737e-08,4.09220016753508e-07
Complex V,0.4,60.372,1.07771721975183e-07,8.17734400389018e-07
Complex V,0.4,60.372,1.16670304523593e-07,1.22552937104602e-06
Complex V,0.4,60.372,1.25568887072003e-07,1.81175903529884e-06
Complex V,0.4,60.372,1.3149690323794e-07,2.39650678849201e-06
Complex V,0.4,60.372,1.37424919403877e-07,2.97976651816644e-06
Complex V,0.4,60.372,1.4131184104122e-07,4.40292066172653e-06
Complex V,0.4,60.372,1.45198762678563e-07,5.81732352795221e-06
