complex,adjustment,param_value,time,ATP
Complex I,0.2,0.073846,1.25568887072003e-07,1.72568184478321e-06
Complex I,0.2,0.073846,1.3149690323794e-07,1.80733987214257e-06
Complex I,0.2,0.073846,1.37424919403877e-07,1.888968486077e-06
Complex I,0.2,0.073846,1.4131184104122e-07,1.91345348829293e-06
Complex I,0.2,0.073846,1.45198762678563e-07,1.93793572714956e-06
Complex I,0.2,0.073846,1.49085684315906e-07,1.9624153306596e-06
Complex I,0.2,0.073846,1.50743385006969e-07,2.01415248100705e-06
Complex I,0.2,0.073846,1.52401085698032e-07,2.06587848074769e-06
Complex I,0.2,0.073846,1.54058786389096e-07,2.08139406379889e-06
Complex I,0.2,0.073846,1.55716487080159e-07,2.09690859436559e-06
Complex I,0.2,0.073846,1.62714477828822e-07,2.11242207352288e-06
Complex I,0.2,0.073846,1.69712468577485e-07,2.1279345024894e-06
Complex I,0.2,0.073846,1.76710459326149e-07,2.16279828946003e-06
Complex I,0.2,0.073846,1.99135547896264e-07,2.19765677524192e-06
Complex I,0.2,0.073846,2.21560636466379e-07,2.23250996052529e-06
Complex I,0.2,0.073846,2.43985725036494e-07,2.2673578455585e-06
Complex I,0.2,0.073846,2.66410813606609e-07,2.30220043089697e-06
Complex I,0.2,0.073846,3.12647403776984e-07,2.37554774714051e-06
Complex I,0.2,0.073846,3.58883993947359e-07,2.44887157728689e-06
Complex I,0.2,0.073846,4.05120584117734e-07,2.52217192823287e-06
Complex I,0.2,0.073846,4.51357174288109e-07,2.59544880678338e-06
Complex I,0.2,0.073846,4.97593764458484e-07,2.6687022196897e-06
Complex I,0.2,0.073846,5.64618398960261e-07,2.8367534476335e-06
Complex I,0.2,0.073846,6.31643033462038e-07,3.00468116436681e-06
Complex I,0.2,0.073846,6.98667667963816e-07,3.17248545158464e-06
Complex I,0.2,0.073846,7.65692302465593e-07,3.34016639093796e-06
Complex I,0.2,0.073846,8.3271693696737e-07,3.50772406401776e-06
Complex I,0.2,0.073846,9.02080602259131e-07,3.81168753713582e-06
Complex I,0.2,0.073846,9.71444267550891e-07,4.11524526944827e-06
Complex I,0.2,0.073846,1.04080793284265e-06,4.41839774821651e-06
Complex I,0.2,0.073846,1.11017159813441e-06,4.72114546010362e-06
Complex I,0.2,0.073846,1.17953526342617e-06,5.0234888911894e-06
Complex I,0.2,0.073846,1.29275055143368e-06,5.54948593044934e-06
Complex I,0.2,0.073846,1.40596583944119e-06,6.07425889116892e-06
Complex I,0.2,0.073846,1.5191811274487e-06,6.59781033467641e-06
Complex I,0.2,0.073846,1.63239641545621e-06,7.12014281681174e-06
Complex I,0.2,0.073846,1.74561170346373e-06,7.64125888807404e-06
Complex I,0.2,0.073846,1.99146385372603e-06,8.74071704654398e-06
Complex I,0.2,0.073846,2.23731600398833e-06,9.83475656129788e-06
Complex I,0.2,0.073846,2.48316815425064e-06,1.09234014203659e-05
Complex I,0.2,0.073846,2.72902030451294e-06,1.20066755026514e-05
Complex I,0.2,0.073846,2.97487245477525e-06,1.30846025810962e-05
Complex I,0.2,0.073846,3.47955056656131e-06,1.60995794670787e-05
Complex I,0.2,0.073846,3.98422867834737e-06,1.9072657398412e-05
Complex I,0.2,0.073846,4.48890679013343e-06,2.20043411441815e-05
Complex I,0.2,0.073846,4.99358490191949e-06,2.48951461028464e-05
Complex I,0.2,0.073846,5.49826301370555e-06,2.84085013578293e-05
Complex I,0.2,0.073846,6.82678126756533e-06,3.1861274304975e-05
Complex I,0.2,0.073846,8.15529952142512e-06,3.52543912197693e-05
Complex I,0.2,0.073846,9.48381777528491e-06,3.85887702828268e-05
Complex I,0.2,0.073846,1.08123360291447e-05,4.93459435759228e-05
Complex I,0.2,0.073846,1.21408542830045e-05,5.24499384526326e-05
Complex I,0.2,0.073846,1.61119667558821e-05,5.54993924074185e-05
Complex I,0.2,0.073846,1.73033004977454e-05,5.84951483386126e-05
Complex I,0.2,0.073846,1.84946342396087e-05,6.14380104466102e-05
Complex I,0.2,0.073846,1.9685967981472e-05,7.76766171022015e-05
Complex I,0.2,0.073846,2.0043368104031e-05,9.22846147559389e-05
Complex I,0.2,0.073846,2.040076822659e-05,0.000105398181668646
Complex I,0.2,0.073846,2.06795158182553e-05,0.000117148417419384
Complex I,0.2,0.073846,2.07631400957549e-05,0.000131599013141352
Complex I,0.2,0.073846,2.08467643732544e-05,0.000140113819205837
Complex I,0.2,0.073846,2.0930388650754e-05,0.000142488926336376
Complex I,0.2,0.073846,2.09554759340039e-05,0.000144784980197818
Complex I,0.2,0.073846,2.09805632172538e-05,0.000147004068366931
Complex I,0.2,0.073846,2.10056505005037e-05,0.000149148238796123
Complex I,0.2,0.073846,2.10131766854786e-05,0.000149777181852878
Complex I,0.2,0.073846,2.10207028704536e-05,0.000150399611434205
Complex I,0.2,0.073846,2.10282290554286e-05,0.000151015578677058
Complex I,0.2,0.073846,2.1030486910921e-05,0.000151625134944803
Complex I,0.2,0.073846,2.10327447664135e-05,0.00015180675934507
Complex I,0.2,0.073846,2.1035002621906e-05,0.000151987812715072
Complex I,0.2,0.073846,2.10356799785538e-05,0.000152042017577159
Complex I,0.2,0.073846,2.10363573352015e-05,0.000152096171204609
Complex I,0.2,0.073846,2.10370346918493e-05,0.000152112407307589
Complex I,0.2,0.073846,2.1037712048497e-05,0.000152128638803767
Complex I,0.2,0.073846,2.10379152554913e-05,0.00015214486569413
Complex I,0.2,0.073846,2.10381184624857e-05,0.000152161087979664
Complex I,0.2,0.073846,2.103832166948e-05,0.000152165953767529
Complex I,0.2,0.073846,2.10383826315783e-05,0.000152170819141075
Complex I,0.2,0.073846,2.10384435936766e-05,0.000152175684100329
Complex I,0.2,0.073846,2.10385045557749e-05,0.000152177143507322
Complex I,0.2,0.073846,2.10385655178732e-05,0.00015217758132215
Complex I,0.2,0.073846,2.10385838065027e-05,0.000152178019133622
Complex I,0.2,0.073846,2.10386020951322e-05,0.000152178456941739
Complex I,0.2,0.073846,2.10386203837616e-05,0.0001521788947465
Complex I,0.2,0.073846,2.10386258703505e-05,0.000152179332547906
Complex I,0.2,0.073846,2.10386313569393e-05,0.000152179491349616
Complex I,0.2,0.073846,2.10386368435282e-05,0.000152179650150885
Complex I,0.2,0.073846,2.1038642330117e-05,0.000152179697791179
Complex I,0.2,0.073846,2.10386439760937e-05,0.000152179745431434
Complex I,0.2,0.073846,2.10386444698867e-05,0.000152179793071649
Complex I,0.2,0.073846,2.10386449636797e-05,0.000152179807363706
Complex I,0.2,0.073846,2.10386454574727e-05,0.000152179811651322
Complex I,0.2,0.073846,2.10386459512657e-05,0.000152179815938938
Complex I,0.2,0.073846,2.10386460994036e-05,0.000152179820226554
Complex I,0.2,0.073846,2.10386462475415e-05,0.000152179824514169
Complex I,0.25,0.0923075,0,0
Complex I,0.25,0.0923075,9.88731394267737e-08,1.3593344159552e-06
Complex I,0.25,0.0923075,1.07771721975183e-07,1.4815246244416e-06
Complex I,0.25,0.0923075,1.16670304523593e-07,1.60363669135922e-06
Complex I,0.25,0.0923075,1.25568887072003e-07,1.72568184478321e-06
Complex I,0.25,0.0923075,1.3149690323794e-07,1.8073150670764e-06
Complex I,0.25,0.0923075,1.37424919403877e-07,1.88891889348077e-06
Complex I,0.25,0.0923075,1.4131184104122e-07,1.91339646159794e-06
Complex I,0.25,0.0923075,1.45198762678563e-07,1.93787126803183e-06
Complex I,0.25,0.0923075,1.49085684315906e-07,1.96234344071934e-06
Complex I,0.25,0.0923075,1.50743385006969e-07,2.01478172624629e-06
Complex I,0.25,0.0923075,1.52401085698032e-07,2.06720854950561e-06
Complex I,0.25,0.0923075,1.54058786389096e-07,2.08293431830241e-06
Complex I,0.25,0.0923075,1.55716487080159e-07,2.09865900594356e-06
Complex I,0.25,0.0923075,1.62714477828822e-07,2.11438261351657e-06
Complex I,0.25,0.0923075,1.69712468577485e-07,2.13010514225644e-06
Complex I,0.25,0.0923075,1.76710459326149e-07,2.17409915169004e-06
Complex I,0.25,0.0923075,1.99135547896264e-07,2.21808472570445e-06
Complex I,0.25,0.0923075,2.21560636466379e-07,2.26206185983076e-06
Complex I,0.25,0.0923075,2.43985725036494e-07,2.3735261346445e-06
Complex I,0.25,0.0923075,2.66410813606609e-07,2.48493820163595e-06
Complex I,0.25,0.0923075,3.12647403776984e-07,2.59629666711556e-06
Complex I,0.25,0.0923075,3.58883993947359e-07,2.70760104900888e-06
Complex I,0.25,0.0923075,4.05120584117734e-07,2.9197416231871e-06
Complex I,0.25,0.0923075,4.51357174288109e-07,3.13168514002901e-06
Complex I,0.25,0.0923075,4.97593764458484e-07,3.34343186350887e-06
Complex I,0.25,0.0923075,5.64618398960261e-07,3.55498207117626e-06
Complex I,0.25,0.0923075,6.31643033462038e-07,3.76633594764512e-06
Complex I,0.25,0.0923075,6.98667667963816e-07,4.10540552178023e-06
Complex I,0.25,0.0923075,7.65692302465593e-07,4.44396958820177e-06
Complex I,0.25,0.0923075,8.3271693696737e-07,4.78202881241002e-06
Complex I,0.25,0.0923075,9.02080602259131e-07,5.11958387305928e-06
Complex I,0.25,0.0923075,9.71444267550891e-07,5.4566354499622e-06
Complex I,0.25,0.0923075,1.04080793284265e-06,6.03845771034176e-06
Complex I,0.25,0.0923075,1.11017159813441e-06,6.4947083879062e-06
Complex I,0.25,0.0923075,1.17953526342617e-06,6.95003353912555e-06
Complex I,0.25,0.0923075,1.29275055143368e-06,7.40443485076794e-06
Complex I,0.25,0.0923075,1.40596583944119e-06,7.85791400711894e-06
Complex I,0.25,0.0923075,1.5191811274487e-06,8.31047268957103e-06
Complex I,0.25,0.0923075,1.63239641545621e-06,9.14230598884569e-06
Complex I,0.25,0.0923075,1.74561170346373e-06,9.97102790581363e-06
Complex I,0.25,0.0923075,1.99146385372603e-06,1.0796648608883e-05
Complex I,0.25,0.0923075,2.23731600398833e-06,1.16191784962213e-05
Complex I,0.25,0.0923075,2.48316815425064e-06,1.38083518468109e-05
Complex I,0.25,0.0923075,2.72902030451294e-06,1.59755979263728e-05
Complex I,0.25,0.0923075,2.97487245477525e-06,1.81211150138349e-05
Complex I,0.25,0.0923075,3.47955056656131e-06,2.02450989348819e-05
Complex I,0.25,0.0923075,3.98422867834737e-06,2.23477431304537e-05
Complex I,0.25,0.0923075,4.48890679013343e-06,2.60835051053311e-05
Complex I,0.25,0.0923075,4.99358490191949e-06,2.97516983633167e-05
Complex I,0.25,0.0923075,5.49826301370555e-06,3.33534136586496e-05
Complex I,0.25,0.0923075,6.82678126756533e-06,3.68897237704416e-05
Complex I,0.25,0.0923075,8.15529952142512e-06,4.03616841925856e-05
Complex I,0.25,0.0923075,9.48381777528491e-06,4.25484869578338e-05
Complex I,0.25,0.0923075,1.08123360291447e-05,4.470970978043e-05
Complex I,0.25,0.0923075,1.21408542830045e-05,4.68455943106006e-05
Complex I,0.25,0.0923075,1.61119667558821e-05,4.89563920481474e-05
Complex I,0.25,0.0923075,1.73033004977454e-05,6.07433273141857e-05
Complex I,0.25,0.0923075,1.84946342396087e-05,7.1742042582456e-05
Complex I,0.25,0.0923075,1.9685967981472e-05,8.19968497324876e-05
Complex I,0.25,0.0923075,2.0043368104031e-05,9.15515470776178e-05
Complex I,0.25,0.0923075,2.040076822659e-05,0.000116688389533766
Complex I,0.25,0.0923075,2.06795158182553e-05,0.000127365848666501
Complex I,0.25,0.0923075,2.07631400957549e-05,0.000135316750564066
Complex I,0.25,0.0923075,2.08467643732544e-05,0.000140691928200407
Complex I,0.25,0.0923075,2.0930388650754e-05,0.000144353363552824
Complex I,0.25,0.0923075,2.09554759340039e-05,0.000146899883707975
Complex I,0.25,0.0923075,2.09805632172538e-05,0.000148664494945971
Complex I,0.25,0.0923075,2.10056505005037e-05,0.000149880800471353
Complex I,0.25,0.0923075,2.10131766854786e-05,0.000150703624735919
Complex I,0.25,0.0923075,2.10207028704536e-05,0.000151263768033576
Complex I,0.25,0.0923075,2.10282290554286e-05,0.000151640179363544
Complex I,0.25,0.0923075,2.1030486910921e-05,0.000151890253043728
Complex I,0.25,0.0923075,2.10327447664135e-05,0.000152056545139474
Complex I,0.25,0.0923075,2.1035002621906e-05,0.000152165188975937
Complex I,0.25,0.0923075,2.10356799785538e-05,0.000152237725675981
Complex I,0.25,0.0923075,2.10363573352015e-05,0.000152259468725203
Complex I,0.25,0.0923075,2.10370346918493e-05,0.000152281203491701
Complex I,0.25,0.0923075,2.1037712048497e-05,0.000152302929977026
Complex I,0.25,0.0923075,2.10379152554913e-05,0.00015232464818318
Complex I,0.25,0.0923075,2.10381184624857e-05,0.000152334059824797
Complex I,0.25,0.0923075,2.103832166948e-05,0.000152343469911336
Complex I,0.25,0.0923075,2.10383826315783e-05,0.000152352878443039
Complex I,0.25,0.0923075,2.10384435936766e-05,0.000152362285420121
Complex I,0.25,0.0923075,2.10385045557749e-05,0.000152365107210126
Complex I,0.25,0.0923075,2.10385655178732e-05,0.000152367928860236
Complex I,0.25,0.0923075,2.10385838065027e-05,0.000152370750370459
Complex I,0.25,0.0923075,2.10386020951322e-05,0.000152373571740798
Complex I,0.25,0.0923075,2.10386203837616e-05,0.000152376392971259
Complex I,0.25,0.0923075,2.10386258703505e-05,0.000152377367716482
Complex I,0.25,0.0923075,2.10386313569393e-05,0.000152378342445006
Complex I,0.25,0.0923075,2.10386368435282e-05,0.000152378634860307
Complex I,0.25,0.0923075,2.1038642330117e-05,0.000152378927274106
Complex I,0.25,0.0923075,2.10386439760937e-05,0.000152379014997952
Complex I,0.25,0.0923075,2.10386444698867e-05,0.000152379102721663
Complex I,0.25,0.0923075,2.10386449636797e-05,0.000152379190445239
Complex I,0.25,0.0923075,2.10386454574727e-05,0.00015237927816868
Complex I,0.25,0.0923075,2.10386459512657e-05,0.000152379365891986
Complex I,0.25,0.0923075,2.10386460994036e-05,0.000152379396206567
Complex I,0.25,0.0923075,2.10386462475415e-05,0.000152379426521131
Complex I,0.3,0.110769,0,0
Complex I,0.3,0.110769,9.88731394267737e-08,1.3593344159552e-06
Complex I,0.3,0.110769,1.07771721975183e-07,1.4815246244416e-06
Complex I,0.3,0.110769,1.16670304523593e-07,1.60363669135922e-06
Complex I,0.3,0.110769,1.25568887072003e-07,1.72568184478321e-06
Complex I,0.3,0.110769,1.3149690323794e-07,1.8072903548326e-06
Complex I,0.3,0.110769,1.37424919403877e-07,1.88886948645843e-06
Complex I,0.3,0.110769,1.4131184104122e-07,1.91333964829358e-06
Complex I,0.3,0.110769,1.45198762678563e-07,1.93780705011468e-06
Complex I,0.3,0.110769,1.49085684315906e-07,1.96227181978314e-06
Complex I,0.3,0.110769,1.50743385006969e-07,2.0154094594076e-06
Complex I,0.3,0.110769,1.52401085698032e-07,2.03134853178463e-06
Complex I,0.3,0.110769,1.54058786389096e-07,2.0472865231642e-06
Complex I,0.3,0.110769,1.55716487080159e-07,2.06322341317306e-06
Complex I,0.3,0.110769,1.62714477828822e-07,2.0791591961764e-06
Complex I,0.3,0.110769,1.69712468577485e-07,2.12281541026813e-06
Complex I,0.3,0.110769,1.76710459326149e-07,2.16646331274544e-06
Complex I,0.3,0.110769,1.99135547896264e-07,2.21010290527418e-06
Complex I,0.3,0.110769,2.21560636466379e-07,2.2537341894311e-06
Complex I,0.3,0.110769,2.43985725036494e-07,2.32393965215678e-06
Complex I,0.3,0.110769,2.66410813606609e-07,2.39412360295639e-06
Complex I,0.3,0.110769,3.12647403776984e-07,2.46428604769401e-06
Complex I,0.3,0.110769,3.58883993947359e-07,2.5344269923123e-06
Complex I,0.3,0.110769,4.05120584117734e-07,2.73457743099454e-06
Complex I,0.3,0.110769,4.51357174288109e-07,2.93455278244653e-06
Complex I,0.3,0.110769,4.97593764458484e-07,3.13435318069481e-06
Complex I,0.3,0.110769,5.64618398960261e-07,3.33397876365268e-06
Complex I,0.3,0.110769,6.31643033462038e-07,3.66950897604657e-06
Complex I,0.3,0.110769,6.98667667963816e-07,4.00454519093048e-06
Complex I,0.3,0.110769,7.65692302465593e-07,4.33908807354658e-06
Complex I,0.3,0.110769,8.3271693696737e-07,4.67313828307924e-06
Complex I,0.3,0.110769,9.02080602259131e-07,5.00669647282238e-06
Complex I,0.3,0.110769,9.71444267550891e-07,5.51504372603373e-06
Complex I,0.3,0.110769,1.04080793284265e-06,6.02224777277642e-06
Complex I,0.3,0.110769,1.11017159813441e-06,6.52831092439317e-06
Complex I,0.3,0.110769,1.17953526342617e-06,7.03323548786164e-06
Complex I,0.3,0.110769,1.29275055143368e-06,7.53702376551725e-06
Complex I,0.3,0.110769,1.40596583944119e-06,8.14439377352671e-06
Complex I,0.3,0.110769,1.5191811274487e-06,8.75011137030532e-06
Complex I,0.3,0.110769,1.63239641545621e-06,9.35418059372407e-06
Complex I,0.3,0.110769,1.74561170346373e-06,9.95660547174011e-06
Complex I,0.3,0.110769,1.99146385372603e-06,1.05573900225692e-05
Complex I,0.3,0.110769,2.23731600398833e-06,1.19550083936072e-05
Complex I,0.3,0.110769,2.48316815425064e-06,1.33437413544609e-05
Complex I,0.3,0.110769,2.72902030451294e-06,1.47236395869267e-05
Complex I,0.3,0.110769,2.97487245477525e-06,1.60947534754785e-05
Complex I,0.3,0.110769,3.47955056656131e-06,1.7457133116072e-05
Complex I,0.3,0.110769,3.98422867834737e-06,2.01679716098192e-05
Complex I,0.3,0.110769,4.48890679013343e-06,2.28441690207352e-05
Complex I,0.3,0.110769,4.99358490191949e-06,2.54861101372104e-05
Complex I,0.3,0.110769,5.49826301370555e-06,2.80941860469707e-05
Complex I,0.3,0.110769,6.82678126756533e-06,2.96102131485395e-05
Complex I,0.3,0.110769,8.15529952142512e-06,3.11137582251319e-05
Complex I,0.3,0.110769,9.48381777528491e-06,3.26057642740024e-05
Complex I,0.3,0.110769,1.08123360291447e-05,3.45094246629031e-05
Complex I,0.3,0.110769,1.21408542830045e-05,3.63946178046974e-05
Complex I,0.3,0.110769,1.61119667558821e-05,3.82614213388835e-05
Complex I,0.3,0.110769,1.73033004977454e-05,4.64673542416303e-05
Complex I,0.3,0.110769,1.84946342396087e-05,5.43212938873779e-05
Complex I,0.3,0.110769,1.9685967981472e-05,6.18307914011826e-05
Complex I,0.3,0.110769,2.0043368104031e-05,8.72795687504256e-05
Complex I,0.3,0.110769,2.040076822659e-05,0.000108774281264599
Complex I,0.3,0.110769,2.06795158182553e-05,0.000122680698552158
Complex I,0.3,0.110769,2.07631400957549e-05,0.000131808759236707
Complex I,0.3,0.110769,2.08467643732544e-05,0.000138058878390096
Complex I,0.3,0.110769,2.0930388650754e-05,0.000142387108543956
Complex I,0.3,0.110769,2.09554759340039e-05,0.000145408095889507
Complex I,0.3,0.110769,2.09805632172538e-05,0.000147543468673554
Complex I,0.3,0.110769,2.10056505005037e-05,0.000149008058737248
Complex I,0.3,0.110769,2.10131766854786e-05,0.000150014022527575
Complex I,0.3,0.110769,2.10207028704536e-05,0.000150698987883252
Complex I,0.3,0.110769,2.10282290554286e-05,0.000151161851521677
Complex I,0.3,0.110769,2.1030486910921e-05,0.000151468661377668
Complex I,0.3,0.110769,2.10327447664135e-05,0.000151674220904814
Complex I,0.3,0.110769,2.1035002621906e-05,0.00015180833267758
Complex I,0.3,0.110769,2.10356799785538e-05,0.00015189894296408
Complex I,0.3,0.110769,2.10363573352015e-05,0.0001519260981983
Complex I,0.3,0.110769,2.10370346918493e-05,0.000151953240591142
Complex I,0.3,0.110769,2.1037712048497e-05,0.000151980370145626
Complex I,0.3,0.110769,2.10379152554913e-05,0.00015200748686562
Complex I,0.3,0.110769,2.10381184624857e-05,0.000152019012884704
Complex I,0.3,0.110769,2.103832166948e-05,0.000152030536584446
Complex I,0.3,0.110769,2.10383826315783e-05,0.000152042057965285
Complex I,0.3,0.110769,2.10384435936766e-05,0.000152053577027618
Complex I,0.3,0.110769,2.10385045557749e-05,0.000152057032294265
Complex I,0.3,0.110769,2.10385655178732e-05,0.000152060487352286
Complex I,0.3,0.110769,2.10385838065027e-05,0.000152063942201691
Complex I,0.3,0.110769,2.10386020951322e-05,0.000152067396842491
Complex I,0.3,0.110769,2.10386203837616e-05,0.000152070851274694
Complex I,0.3,0.110769,2.10386258703505e-05,0.00015207188756368
Complex I,0.3,0.110769,2.10386313569393e-05,0.000152072923833894
Complex I,0.3,0.110769,2.10386368435282e-05,0.000152073234711297
Complex I,0.3,0.110769,2.1038642330117e-05,0.000152073545587011
Complex I,0.3,0.110769,2.10386439760937e-05,0.000152073638849396
Complex I,0.3,0.110769,2.10386444698867e-05,0.000152073732111629
Complex I,0.3,0.110769,2.10386449636797e-05,0.000152073825373709
Complex I,0.3,0.110769,2.10386454574727e-05,0.000152073918635638
Complex I,0.3,0.110769,2.10386459512657e-05,0.000152073946614187
Complex I,0.3,0.110769,2.10386460994036e-05,0.000152073974592722
Complex I,0.3,0.110769,2.10386462475415e-05,0.000152074002571243
Complex I,0.35,0.1292305,0,0
Complex I,0.35,0.1292305,9.88731394267737e-08,1.3593344159552e-06
Complex I,0.35,0.1292305,1.07771721975183e-07,1.4815246244416e-06
Complex I,0.35,0.1292305,1.16670304523593e-07,1.60363669135922e-06
Complex I,0.35,0.1292305,1.25568887072003e-07,1.72568184478321e-06
Complex I,0.35,0.1292305,1.3149690323794e-07,1.80726573531287e-06
Complex I,0.35,0.1292305,1.37424919403877e-07,1.88882026481357e-06
Complex I,0.35,0.1292305,1.4131184104122e-07,1.91328304815399e-06
Complex I,0.35,0.1292305,1.45198762678563e-07,1.93774307314284e-06
Complex I,0.35,0.1292305,1.49085684315906e-07,1.96220046756633e-06
Complex I,0.35,0.1292305,1.50743385006969e-07,2.01603542344352e-06
Complex I,0.35,0.1292305,1.52401085698032e-07,2.03218362954579e-06
Complex I,0.35,0.1292305,1.54058786389096e-07,2.04833072574121e-06
Complex I,0.35,0.1292305,1.55716487080159e-07,2.06447669139265e-06
Complex I,0.35,0.1292305,1.62714477828822e-07,2.08062152079231e-06
Complex I,0.35,0.1292305,1.69712468577485e-07,2.12762760473067e-06
Complex I,0.35,0.1292305,1.76710459326149e-07,2.17462405255108e-06
Complex I,0.35,0.1292305,1.99135547896264e-07,2.22161086626394e-06
Complex I,0.35,0.1292305,2.21560636466379e-07,2.26858804780833e-06
Complex I,0.35,0.1292305,2.43985725036494e-07,2.34885376956708e-06
Complex I,0.35,0.1292305,2.66410813606609e-07,2.42909137035604e-06
Complex I,0.35,0.1292305,3.12647403776984e-07,2.50930085892448e-06
Complex I,0.35,0.1292305,3.58883993947359e-07,2.58948224415489e-06
Complex I,0.35,0.1292305,4.05120584117734e-07,2.81563424522077e-06
Complex I,0.35,0.1292305,4.51357174288109e-07,3.04156265167412e-06
Complex I,0.35,0.1292305,4.97593764458484e-07,3.26726765701128e-06
Complex I,0.35,0.1292305,5.64618398960261e-07,3.49274946026988e-06
Complex I,0.35,0.1292305,6.31643033462038e-07,3.86629149057446e-06
Complex I,0.35,0.1292305,6.98667667963816e-07,4.23922077154252e-06
Complex I,0.35,0.1292305,7.65692302465593e-07,4.61153822291093e-06
Complex I,0.35,0.1292305,8.3271693696737e-07,4.9832447557027e-06
Complex I,0.35,0.1292305,9.02080602259131e-07,5.35434127246099e-06
Complex I,0.35,0.1292305,9.71444267550891e-07,5.92632413610537e-06
Complex I,0.35,0.1292305,1.04080793284265e-06,6.49685716595272e-06
Complex I,0.35,0.1292305,1.11017159813441e-06,7.06594366545343e-06
Complex I,0.35,0.1292305,1.17953526342617e-06,7.63358693096152e-06
Complex I,0.35,0.1292305,1.29275055143368e-06,8.19979025135733e-06
Complex I,0.35,0.1292305,1.40596583944119e-06,8.88744466362621e-06
Complex I,0.35,0.1292305,1.5191811274487e-06,9.57297391782246e-06
Complex I,0.35,0.1292305,1.63239641545621e-06,1.02563839113818e-05
Complex I,0.35,0.1292305,1.74561170346373e-06,1.09376805252844e-05
Complex I,0.35,0.1292305,1.99146385372603e-06,1.16168696243548e-05
Complex I,0.35,0.1292305,2.23731600398833e-06,1.32758129814864e-05
Complex I,0.35,0.1292305,2.48316815425064e-06,1.49221690060367e-05
Complex I,0.35,0.1292305,2.72902030451294e-06,1.65560233502896e-05
Complex I,0.35,0.1292305,2.97487245477525e-06,1.81774610669418e-05
Complex I,0.35,0.1292305,3.47955056656131e-06,1.97865666272092e-05
Complex I,0.35,0.1292305,3.98422867834737e-06,2.29642559193746e-05
Complex I,0.35,0.1292305,4.48890679013343e-06,2.60937503610138e-05
Complex I,0.35,0.1292305,4.99358490191949e-06,2.91756846245908e-05
Complex I,0.35,0.1292305,5.49826301370555e-06,3.22107024574802e-05
Complex I,0.35,0.1292305,6.82678126756533e-06,3.3311929050346e-05
Complex I,0.35,0.1292305,8.15529952142512e-06,3.44059970270936e-05
Complex I,0.35,0.1292305,9.48381777528491e-06,3.54937626356657e-05
Complex I,0.35,0.1292305,1.08123360291447e-05,4.289937238118e-05
Complex I,0.35,0.1292305,1.21408542830045e-05,5.00237036043735e-05
Complex I,0.35,0.1292305,1.61119667558821e-05,5.6871150871751e-05
Complex I,0.35,0.1292305,1.73033004977454e-05,7.38360978148775e-05
Complex I,0.35,0.1292305,1.84946342396087e-05,8.91308559975758e-05
Complex I,0.35,0.1292305,1.9685967981472e-05,0.000102852324946447
Complex I,0.35,0.1292305,2.0043368104031e-05,0.000115124756171148
Complex I,0.35,0.1292305,2.040076822659e-05,0.000131011383031193
Complex I,0.35,0.1292305,2.06795158182553e-05,0.000140839051256238
Complex I,0.35,0.1292305,2.07631400957549e-05,0.000143549051839191
Complex I,0.35,0.1292305,2.08467643732544e-05,0.000146154818186906
Complex I,0.35,0.1292305,2.0930388650754e-05,0.000148659395986726
Complex I,0.35,0.1292305,2.09554759340039e-05,0.000151065830752414
Complex I,0.35,0.1292305,2.09805632172538e-05,0.000151769075226851
Complex I,0.35,0.1292305,2.10056505005037e-05,0.000152463834899382
Complex I,0.35,0.1292305,2.10131766854786e-05,0.000153150186857698
Complex I,0.35,0.1292305,2.10207028704536e-05,0.000153354464455017
Complex I,0.35,0.1292305,2.10282290554286e-05,0.000153557994354706
Complex I,0.35,0.1292305,2.1030486910921e-05,0.000153760778620308
Complex I,0.35,0.1292305,2.10327447664135e-05,0.000153962819307746
Complex I,0.35,0.1292305,2.1035002621906e-05,0.000154023286823049
Complex I,0.35,0.1292305,2.10356799785538e-05,0.000154083687655888
Complex I,0.35,0.1292305,2.10363573352015e-05,0.000154144021861467
Complex I,0.35,0.1292305,2.10370346918493e-05,0.000154204289494978
Complex I,0.35,0.1292305,2.1037712048497e-05,0.000154222356811724
Complex I,0.35,0.1292305,2.10379152554913e-05,0.000154240418143432
Complex I,0.35,0.1292305,2.10381184624857e-05,0.000154258473491586
Complex I,0.35,0.1292305,2.103832166948e-05,0.000154276522857674
Complex I,0.35,0.1292305,2.10383826315783e-05,0.000154294566243181
Complex I,0.35,0.1292305,2.10384435936766e-05,0.000154299978092842
Complex I,0.35,0.1292305,2.10385045557749e-05,0.000154301601542813
Complex I,0.35,0.1292305,2.10385655178732e-05,0.000154303224944358
Complex I,0.35,0.1292305,2.10385838065027e-05,0.000154304848297479
Complex I,0.35,0.1292305,2.10386020951322e-05,0.000154306471602175
Complex I,0.35,0.1292305,2.10386203837616e-05,0.000154306958584142
Complex I,0.35,0.1292305,2.10386258703505e-05,0.000154307104677882
Complex I,0.35,0.1292305,2.10386313569393e-05,0.00015430725077123
Complex I,0.35,0.1292305,2.10386368435282e-05,0.000154307396864185
Complex I,0.35,0.1292305,2.1038642330117e-05,0.000154307542956749
Complex I,0.35,0.1292305,2.10386439760937e-05,0.000154307586784441
Complex I,0.35,0.1292305,2.10386444698867e-05,0.000154307599932742
Complex I,0.35,0.1292305,2.10386449636797e-05,0.00015430761308104
Complex I,0.35,0.1292305,2.10386454574727e-05,0.000154307626229334
